point_id,lat,lon,distance_km,altitude_m,precipitation_mm_h,precipitation_p95_mm_h,temperature_c,windspeed_kmh,humidity_pct,cloudcover_pct
280,45.289211,3.703212,27.9068,1098.1,0.096,0.5,9.4713,9.9,73.0227,62.4
281,45.28876,3.704317,28.0067,1091.5,0.096,0.5,9.4634,9.9,73.0217,62.4
282,45.288124,3.70521,28.1061,1085.2,0.096,0.5,9.4554,9.9,73.0207,62.4
283,45.287436,3.706031,28.206,1082.6,0.096,0.5,9.4475,9.9,73.0197,62.4
284,45.286705,3.706775,28.306,1082.9,0.096,0.5,9.4395,9.9,73.0187,62.4
285,45.285973,3.707518,28.406,1085.8,0.096,0.5,9.4316,9.9,73.0177,62.4
286,45.285251,3.708279,28.5059,1088.8,0.096,0.5,9.4236,9.9,73.0167,62.4
287,45.284517,3.709016,28.6058,1088.6,0.096,0.5,9.4157,9.9,73.0157,62.4
288,45.283762,3.709712,28.7059,1085.2,0.096,0.5,9.4077,9.9,73.0147,62.4
289,45.283038,3.710461,28.8055,1084.6,0.096,0.5,9.3998,9.9,73.0137,62.4
290,45.2822,3.710887,28.9045,1084.7,0.096,0.5,9.3919,9.9,73.0127,62.4
291,45.281314,3.710739,29.0037,1090.0,0.096,0.5,9.3841,9.9,73.0118,62.4
292,45.280449,3.71039,29.1037,1091.6,0.096,0.5,9.3761,9.9,73.0108,62.4
293,45.279727,3.710193,29.1854,1090.9,0.096,0.5,9.3696,9.9,73.0099,62.4
294,45.280607,3.709925,29.2855,1087.0,0.096,0.5,9.3616,9.9,73.009,62.4
295,45.281486,3.709657,29.3855,1080.1,0.096,0.5,9.3537,9.9,73.008,62.4
296,45.282366,3.709389,29.4856,1077.5,0.096,0.5,9.3457,9.9,73.007,62.4
297,45.283246,3.709121,29.5857,1079.3,0.096,0.5,9.3378,9.9,73.006,62.4
298,45.284125,3.708853,29.6857,1084.7,0.096,0.5,9.3298,9.9,73.005,62.4
299,45.285005,3.708585,29.7858,1089.7,0.096,0.5,9.3218,9.9,73.004,62.4
300,45.285885,3.708317,29.8859,1094.1,0.096,0.5,9.3139,9.9,73.003,62.4
301,45.286764,3.708049,29.9859,1097.2,0.096,0.5,9.3059,9.9,73.002,62.4
302,45.287644,3.707781,30.086,1098.9,0.096,0.5,9.298,9.9,73.001,62.4
303,45.288524,3.707513,30.1861,1102.6,0.096,0.5,9.29,9.9,73.0,62.4
304,45.289403,3.707245,30.2861,1101.7,0.0962,0.502,9.2996,9.8918,73.018,62.41
305,45.290283,3.706977,30.3862,1106.7,0.0965,0.504,9.3092,9.8836,73.036,62.42
306,45.291162,3.706709,30.4862,1110.7,0.0967,0.506,9.3188,9.8754,73.054,62.43
307,45.292042,3.706441,30.5863,1108.1,0.0969,0.508,9.3284,9.8672,73.072,62.44
308,45.292922,3.706173,30.6864,1094.7,0.0972,0.51,9.338,9.859,73.09,62.45
309,45.293801,3.705905,30.7864,1088.6,0.0974,0.512,9.3476,9.8508,73.108,62.46
310,45.294681,3.705637,30.8865,1086.0,0.0976,0.514,9.3572,9.8426,73.126,62.47
311,45.295561,3.705369,30.9866,1081.8,0.0979,0.516,9.3668,9.8344,73.144,62.48
312,45.29644,3.705101,31.0866,1069.5,0.0981,0.518,9.3764,9.8262,73.162,62.49
313,45.29732,3.704833,31.1867,1062.2,0.0983,0.52,9.386,9.818,73.18,62.5
314,45.2982,3.704565,31.2868,1061.5,0.0986,0.522,9.3956,9.8098,73.198,62.51
315,45.299079,3.704297,31.3868,1065.8,0.0988,0.524,9.4052,9.8016,73.216,62.52
316,45.299959,3.704029,31.4869,1066.3,0.099,0.526,9.4148,9.7934,73.234,62.53
317,45.300839,3.703761,31.587,1066.5,0.0993,0.528,9.4244,9.7852,73.252,62.54
318,45.301718,3.703493,31.687,1068.8,0.0995,0.53,9.434,9.777,73.27,62.55
319,45.302598,3.703225,31.7871,1067.9,0.0997,0.532,9.4436,9.7688,73.288,62.56
320,45.303478,3.702957,31.8872,1069.7,0.1,0.534,9.4532,9.7606,73.306,62.57
321,45.304357,3.702689,31.9872,1072.5,0.1002,0.536,9.4628,9.7524,73.324,62.58
322,45.305237,3.702421,32.0873,1071.5,0.1004,0.538,9.4724,9.7442,73.342,62.59
323,45.306117,3.702153,32.1874,1071.3,0.1007,0.54,9.482,9.736,73.36,62.6
324,45.306996,3.701885,32.2874,1074.6,0.1009,0.542,9.4916,9.7278,73.378,62.61
325,45.307876,3.701617,32.3875,1080.2,0.1011,0.544,9.5012,9.7196,73.396,62.62
326,45.308756,3.701349,32.4876,1084.9,0.1014,0.546,9.5108,9.7114,73.414,62.63
327,45.309635,3.701081,32.5876,1082.9,0.1016,0.548,9.5204,9.7032,73.432,62.64
328,45.310515,3.700813,32.6877,1079.3,0.1018,0.55,9.53,9.695,73.45,62.65
329,45.311394,3.700545,32.7877,1082.0,0.1021,0.552,9.5396,9.6868,73.468,62.66
330,45.312274,3.700277,32.8878,1090.1,0.1023,0.554,9.5492,9.6786,73.486,62.67
331,45.313154,3.700009,32.9879,1098.3,0.1026,0.556,9.5588,9.6704,73.504,62.68
332,45.314033,3.699741,33.0879,1103.8,0.1028,0.558,9.5684,9.6622,73.522,62.69
333,45.314913,3.699473,33.188,1105.9,0.103,0.56,9.578,9.654,73.54,62.7
334,45.315793,3.699205,33.2881,1100.8,0.1033,0.562,9.5876,9.6458,73.558,62.71
335,45.316672,3.698937,33.3881,1094.6,0.1035,0.564,9.5972,9.6376,73.576,62.72
336,45.317552,3.698668,33.4882,1086.9,0.1037,0.566,9.6068,9.6294,73.594,62.73
337,45.318432,3.6984,33.5883,1081.9,0.104,0.568,9.6164,9.6212,73.612,62.74
338,45.319311,3.698132,33.6883,1076.7,0.1042,0.57,9.626,9.613,73.63,62.75
339,45.320191,3.697864,33.7884,1075.0,0.1044,0.572,9.6356,9.6048,73.648,62.76
340,45.321071,3.697596,33.8885,1075.8,0.1047,0.574,9.6452,9.5966,73.666,62.77
341,45.32195,3.697328,33.9885,1072.1,0.1049,0.576,9.6548,9.5884,73.684,62.78
342,45.32283,3.69706,34.0886,1063.6,0.1051,0.578,9.6644,9.5802,73.702,62.79
343,45.32371,3.696792,34.1887,1058.1,0.1054,0.58,9.674,9.572,73.72,62.8
344,45.324589,3.696524,34.2887,1054.1,0.1056,0.582,9.6836,9.5638,73.738,62.81
345,45.325469,3.696256,34.3888,1050.0,0.1058,0.584,9.6932,9.5556,73.756,62.82
346,45.326349,3.695988,34.4889,1047.3,0.1061,0.586,9.7028,9.5474,73.774,62.83
347,45.327228,3.69572,34.5889,1047.5,0.1063,0.588,9.7124,9.5392,73.792,62.84
348,45.328108,3.695452,34.689,1050.8,0.1065,0.59,9.722,9.531,73.81,62.85
349,45.328988,3.695184,34.7891,1058.1,0.1068,0.592,9.7316,9.5228,73.828,62.86
350,45.329867,3.694916,34.8891,1062.7,0.107,0.594,9.7412,9.5146,73.846,62.87
351,45.330747,3.694648,34.9892,1063.9,0.1072,0.596,9.7508,9.5064,73.864,62.88
352,45.331627,3.69438,35.0893,1064.5,0.1075,0.598,9.7604,9.4982,73.882,62.89
353,45.332506,3.694112,35.1893,1063.0,0.1077,0.6,9.77,9.49,73.9,62.9
354,45.333386,3.693844,35.2894,1060.1,0.1079,0.602,9.7796,9.4818,73.918,62.91
355,45.334265,3.693576,35.3894,1054.4,0.1082,0.604,9.7892,9.4736,73.936,62.92
356,45.335145,3.693308,35.4895,1052.4,0.1084,0.606,9.7988,9.4654,73.954,62.93
357,45.336025,3.69304,35.5896,1055.2,0.1086,0.608,9.8084,9.4572,73.972,62.94
358,45.336904,3.692772,35.6896,1056.9,0.1089,0.61,9.818,9.449,73.99,62.95
359,45.337784,3.692504,35.7897,1055.2,0.1091,0.612,9.8276,9.4408,74.008,62.96
360,45.338664,3.692236,35.8898,1052.6,0.1093,0.614,9.8372,9.4326,74.026,62.97
361,45.339543,3.691968,35.9898,1044.9,0.1096,0.616,9.8468,9.4244,74.044,62.98
362,45.340423,3.6917,36.0899,1032.6,0.1098,0.618,9.8564,9.4162,74.062,62.99
363,45.341303,3.691432,36.19,1021.7,0.11,0.62,9.866,9.408,74.08,63.0
364,45.342182,3.691164,36.29,1013.3,0.1103,0.622,9.8756,9.3998,74.098,63.01
365,45.343062,3.690896,36.3901,1012.5,0.1105,0.624,9.8852,9.3916,74.116,63.02
366,45.343942,3.690628,36.4902,1017.2,0.1107,0.626,9.8948,9.3834,74.134,63.03
367,45.344821,3.69036,36.5902,1022.2,0.111,0.628,9.9044,9.3752,74.152,63.04
368,45.345701,3.690092,36.6903,1028.9,0.1112,0.63,9.914,9.367,74.17,63.05
369,45.346581,3.689824,36.7904,1024.6,0.1114,0.632,9.9236,9.3588,74.188,63.06
370,45.34746,3.689556,36.8904,1012.9,0.1117,0.634,9.9332,9.3506,74.206,63.07
371,45.34834,3.689288,36.9905,997.9,0.1119,0.636,9.9428,9.3424,74.224,63.08
372,45.34922,3.68902,37.0906,984.2,0.1121,0.638,9.9524,9.3342,74.242,63.09
373,45.350099,3.688752,37.1906,987.5,0.1124,0.64,9.962,9.326,74.26,63.1
374,45.350979,3.688484,37.2907,1011.0,0.1126,0.642,9.9716,9.3178,74.278,63.11
375,45.351859,3.688216,37.3908,1030.9,0.1128,0.644,9.9812,9.3096,74.296,63.12
376,45.352738,3.687948,37.4908,1033.2,0.1131,0.646,9.9908,9.3014,74.314,63.13
377,45.353618,3.68768,37.5909,1031.1,0.1133,0.648,10.0004,9.2932,74.332,63.14
378,45.354497,3.687412,37.6909,1029.8,0.1135,0.65,10.01,9.285,74.35,63.15
379,45.355377,3.687144,37.791,1029.1,0.1138,0.652,10.0196,9.2768,74.368,63.16
380,45.356257,3.686875,37.8911,1029.5,0.114,0.654,10.0292,9.2686,74.386,63.17
381,45.357136,3.686607,37.9911,1031.9,0.1143,0.656,10.0388,9.2604,74.404,63.18
382,45.358016,3.686339,38.0912,1025.2,0.1145,0.658,10.0484,9.2522,74.422,63.19
383,45.358896,3.686071,38.1913,1017.3,0.1147,0.66,10.058,9.244,74.44,63.2
384,45.359775,3.685803,38.2913,1016.5,0.115,0.662,10.0676,9.2358,74.458,63.21
385,45.360655,3.685535,38.3914,1021.1,0.1152,0.664,10.0772,9.2276,74.476,63.22
386,45.361535,3.685267,38.4915,1025.0,0.1154,0.666,10.0868,9.2194,74.494,63.23
387,45.362414,3.684999,38.5915,1022.6,0.1157,0.668,10.0964,9.2112,74.512,63.24
388,45.363294,3.684731,38.6916,1016.5,0.1159,0.67,10.106,9.203,74.53,63.25
389,45.364174,3.684463,38.7917,1009.3,0.1161,0.672,10.1156,9.1948,74.548,63.26
390,45.365053,3.684195,38.8917,1007.8,0.1164,0.674,10.1252,9.1866,74.566,63.27
391,45.365933,3.683927,38.9918,989.7,0.1166,0.676,10.1348,9.1784,74.584,63.28
392,45.366813,3.683659,39.0919,967.0,0.1168,0.678,10.1444,9.1702,74.602,63.29
393,45.367692,3.683391,39.1919,968.5,0.1171,0.68,10.154,9.162,74.62,63.3
394,45.368572,3.683123,39.292,976.0,0.1173,0.682,10.1636,9.1538,74.638,63.31
395,45.369452,3.682855,39.3921,979.2,0.1175,0.684,10.1732,9.1456,74.656,63.32
396,45.370331,3.682587,39.4921,970.1,0.1178,0.686,10.1828,9.1374,74.674,63.33
397,45.371211,3.682319,39.5922,953.5,0.118,0.688,10.1924,9.1292,74.692,63.34
398,45.372091,3.682051,39.6923,941.2,0.1182,0.69,10.202,9.121,74.71,63.35
399,45.37297,3.681783,39.7923,940.3,0.1185,0.692,10.2116,9.1128,74.728,63.36
400,45.37385,3.681515,39.8924,939.5,0.1187,0.694,10.2212,9.1046,74.746,63.37
401,45.374729,3.681247,39.9924,934.0,0.1189,0.696,10.2308,9.0964,74.764,63.38
402,45.375609,3.680979,40.0925,926.1,0.1192,0.698,10.2404,9.0882,74.782,63.39
403,45.376489,3.680711,40.1926,923.2,0.1194,0.7,10.25,9.08,74.8,63.4
404,45.377368,3.680443,40.2926,921.2,0.1194,0.7,10.2485,9.08,74.8,63.4
405,45.378248,3.680175,40.3927,910.3,0.1194,0.7,10.247,9.08,74.8,63.4
406,45.379128,3.679907,40.4928,914.9,0.1194,0.7,10.2455,9.08,74.8,63.4
407,45.380007,3.679639,40.5928,918.6,0.1194,0.7,10.244,9.08,74.8,63.4
408,45.380887,3.679371,40.6929,896.8,0.1194,0.7,10.2425,9.08,74.8,63.4
409,45.381767,3.679103,40.793,874.9,0.1194,0.7,10.241,9.08,74.8,63.4
410,45.382646,3.678835,40.893,857.9,0.1194,0.7,10.2395,9.08,74.8,63.4
411,45.383526,3.678567,40.9931,828.8,0.1194,0.7,10.238,9.08,74.8,63.4
412,45.384406,3.678299,41.0932,802.6,0.1194,0.7,10.2365,9.08,74.8,63.4
413,45.385285,3.678031,41.1932,789.1,0.1194,0.7,10.235,9.08,74.8,63.4
414,45.386165,3.677763,41.2933,784.8,0.1194,0.7,10.2335,9.08,74.8,63.4
415,45.387045,3.677495,41.3934,785.0,0.1194,0.7,10.232,9.08,74.8,63.4
416,45.387924,3.677227,41.4934,787.2,0.1194,0.7,10.2305,9.08,74.8,63.4
417,45.388804,3.676959,41.5935,786.6,0.1194,0.7,10.229,9.08,74.8,63.4
418,45.389684,3.676691,41.6936,781.3,0.1194,0.7,10.2275,9.08,74.8,63.4
419,45.390563,3.676423,41.7936,786.2,0.1194,0.7,10.226,9.08,74.8,63.4
420,45.391443,3.676155,41.8937,795.0,0.1194,0.7,10.2245,9.08,74.8,63.4
421,45.392323,3.675887,41.9938,783.6,0.1194,0.7,10.223,9.08,74.8,63.4
422,45.393202,3.675619,42.0938,772.5,0.1194,0.7,10.2215,9.08,74.8,63.4
423,45.394082,3.675351,42.1939,785.7,0.1194,0.7,10.22,9.08,74.8,63.4
424,45.394962,3.675083,42.294,791.2,0.1194,0.7,10.2185,9.08,74.8,63.4
425,45.395841,3.674814,42.394,770.4,0.1194,0.7,10.217,9.08,74.8,63.4
426,45.396721,3.674546,42.4941,769.4,0.1194,0.7,10.2155,9.08,74.8,63.4
427,45.3976,3.674278,42.5941,805.7,0.1194,0.7,10.214,9.08,74.8,63.4
428,45.39848,3.67401,42.6942,857.4,0.1194,0.7,10.2125,9.08,74.8,63.4
429,45.39936,3.673742,42.7943,896.2,0.1194,0.7,10.211,9.08,74.8,63.4
430,45.400239,3.673474,42.8943,907.8,0.1194,0.7,10.2095,9.08,74.8,63.4
431,45.401119,3.673206,42.9944,902.5,0.1194,0.7,10.208,9.08,74.8,63.4
432,45.401999,3.672938,43.0945,884.8,0.1194,0.7,10.2065,9.08,74.8,63.4
433,45.402878,3.67267,43.1945,857.2,0.1194,0.7,10.205,9.08,74.8,63.4
434,45.403758,3.672402,43.2946,837.8,0.1194,0.7,10.2035,9.08,74.8,63.4
435,45.404638,3.672134,43.3947,817.9,0.1194,0.7,10.202,9.08,74.8,63.4
436,45.405517,3.671866,43.4947,801.4,0.1194,0.7,10.2005,9.08,74.8,63.4
437,45.406397,3.671598,43.5948,790.2,0.1194,0.7,10.199,9.08,74.8,63.4
438,45.407277,3.67133,43.6949,786.5,0.1194,0.7,10.1975,9.08,74.8,63.4
439,45.408156,3.671062,43.7949,779.2,0.1194,0.7,10.196,9.08,74.8,63.4
440,45.409036,3.670794,43.895,764.4,0.1194,0.7,10.1945,9.08,74.8,63.4
441,45.409916,3.670526,43.9951,752.3,0.1194,0.7,10.193,9.08,74.8,63.4
442,45.410795,3.670258,44.0951,747.6,0.1194,0.7,10.1915,9.08,74.8,63.4
443,45.411675,3.66999,44.1952,751.6,0.1194,0.7,10.19,9.08,74.8,63.4
444,45.412555,3.669722,44.2953,753.3,0.1194,0.7,10.1885,9.08,74.8,63.4
445,45.413434,3.669454,44.3953,768.3,0.1194,0.7,10.187,9.08,74.8,63.4
446,45.414314,3.669186,44.4954,788.7,0.1194,0.7,10.1855,9.08,74.8,63.4
447,45.415194,3.668918,44.5955,804.7,0.1194,0.7,10.184,9.08,74.8,63.4
448,45.416073,3.66865,44.6955,815.4,0.1194,0.7,10.1825,9.08,74.8,63.4
449,45.416953,3.668382,44.7956,820.5,0.1194,0.7,10.181,9.08,74.8,63.4
450,45.417832,3.668114,44.8956,818.9,0.1194,0.7,10.1795,9.08,74.8,63.4
451,45.418712,3.667846,44.9957,805.5,0.1194,0.7,10.178,9.08,74.8,63.4
452,45.419592,3.667578,45.0958,778.2,0.1194,0.7,10.1765,9.08,74.8,63.4
453,45.420471,3.66731,45.1958,751.9,0.1194,0.7,10.175,9.08,74.8,63.4
454,45.421351,3.667042,45.2959,739.3,0.1194,0.7,10.1735,9.08,74.8,63.4
455,45.422231,3.666774,45.396,751.4,0.1194,0.7,10.172,9.08,74.8,63.4
456,45.42311,3.666506,45.496,752.9,0.1194,0.7,10.1705,9.08,74.8,63.4
457,45.42399,3.666238,45.5961,745.2,0.1194,0.7,10.169,9.08,74.8,63.4
458,45.42487,3.66597,45.6962,772.4,0.1194,0.7,10.1675,9.08,74.8,63.4
459,45.425749,3.665702,45.7962,791.7,0.1194,0.7,10.166,9.08,74.8,63.4
460,45.426629,3.665434,45.8963,800.8,0.1194,0.7,10.1645,9.08,74.8,63.4
461,45.427509,3.665166,45.9964,810.0,0.1194,0.7,10.163,9.08,74.8,63.4
462,45.428388,3.664898,46.0964,813.0,0.1194,0.7,10.1615,9.08,74.8,63.4
463,45.429268,3.66463,46.1965,816.2,0.1194,0.7,10.16,9.08,74.8,63.4
464,45.430148,3.664362,46.2966,829.7,0.1194,0.7,10.1585,9.08,74.8,63.4
465,45.431027,3.664094,46.3966,844.7,0.1194,0.7,10.157,9.08,74.8,63.4
466,45.431907,3.663826,46.4967,846.4,0.1194,0.7,10.1555,9.08,74.8,63.4
467,45.432787,3.663558,46.5968,849.1,0.1194,0.7,10.154,9.08,74.8,63.4
468,45.433666,3.66329,46.6968,863.0,0.1194,0.7,10.1525,9.08,74.8,63.4
469,45.434546,3.663022,46.7969,880.1,0.1194,0.7,10.151,9.08,74.8,63.4
470,45.435426,3.662753,46.897,894.8,0.1194,0.7,10.1495,9.08,74.8,63.4
471,45.436305,3.662485,46.997,905.6,0.1194,0.7,10.148,9.08,74.8,63.4
472,45.437185,3.662217,47.0971,907.2,0.1194,0.7,10.1465,9.08,74.8,63.4
473,45.438065,3.661949,47.1972,911.6,0.1194,0.7,10.145,9.08,74.8,63.4
474,45.438944,3.661681,47.2972,912.0,0.1194,0.7,10.1435,9.08,74.8,63.4
475,45.439824,3.661413,47.3973,909.3,0.1194,0.7,10.142,9.08,74.8,63.4
476,45.440703,3.661145,47.4973,904.7,0.1194,0.7,10.1405,9.08,74.8,63.4
477,45.441583,3.660877,47.5974,886.6,0.1194,0.7,10.139,9.08,74.8,63.4
478,45.442463,3.660609,47.6975,877.8,0.1194,0.7,10.1375,9.08,74.8,63.4
479,45.443342,3.660341,47.7975,880.3,0.1194,0.7,10.136,9.08,74.8,63.4
480,45.444222,3.660073,47.8976,874.5,0.1194,0.7,10.1345,9.08,74.8,63.4
481,45.445102,3.659805,47.9977,863.7,0.1194,0.7,10.133,9.08,74.8,63.4
482,45.445981,3.659537,48.0977,867.1,0.1194,0.7,10.1315,9.08,74.8,63.4
483,45.446861,3.659269,48.1978,881.6,0.1194,0.7,10.13,9.08,74.8,63.4
484,45.447741,3.659001,48.2979,893.7,0.1194,0.7,10.1285,9.08,74.8,63.4
485,45.44862,3.658733,48.3979,899.1,0.1194,0.7,10.127,9.08,74.8,63.4
486,45.4495,3.658465,48.498,898.6,0.1194,0.7,10.1255,9.08,74.8,63.4
487,45.45038,3.658197,48.5981,893.2,0.1194,0.7,10.124,9.08,74.8,63.4
488,45.451259,3.657929,48.6981,882.5,0.1194,0.7,10.1225,9.08,74.8,63.4
489,45.452139,3.657661,48.7982,879.9,0.1194,0.7,10.121,9.08,74.8,63.4
490,45.453019,3.657393,48.8983,880.9,0.1194,0.7,10.1195,9.08,74.8,63.4
491,45.453898,3.657125,48.9983,882.8,0.1194,0.7,10.118,9.08,74.8,63.4
492,45.454778,3.656857,49.0984,884.6,0.1194,0.7,10.1165,9.08,74.8,63.4
493,45.455658,3.656589,49.1985,886.0,0.1194,0.7,10.115,9.08,74.8,63.4
494,45.456537,3.656321,49.2985,885.4,0.1194,0.7,10.1135,9.08,74.8,63.4
495,45.457417,3.656053,49.3986,890.8,0.1194,0.7,10.112,9.08,74.8,63.4
496,45.458297,3.655785,49.4987,897.9,0.1194,0.7,10.1105,9.08,74.8,63.4
497,45.459176,3.655517,49.5987,902.3,0.1194,0.7,10.109,9.08,74.8,63.4
498,45.460056,3.655249,49.6988,905.2,0.1194,0.7,10.1075,9.08,74.8,63.4
499,45.460935,3.654981,49.7988,912.8,0.1194,0.7,10.106,9.08,74.8,63.4
500,45.461815,3.654713,49.8989,917.6,0.1194,0.7,10.1045,9.08,74.8,63.4
501,45.462695,3.654445,49.999,923.1,0.1194,0.7,10.103,9.08,74.8,63.4
502,45.463574,3.654177,50.099,935.1,0.1194,0.7,10.1015,9.08,74.8,63.4
503,45.464454,3.653909,50.1991,941.5,0.1194,0.7,10.1,9.08,74.8,63.4
504,45.465334,3.653641,50.2992,948.7,0.1194,0.7,10.0885,9.08,74.798,63.4
505,45.466213,3.653373,50.3991,960.6,0.1194,0.7,10.077,9.08,74.796,63.4
506,45.467093,3.653105,50.4992,964.4,0.1194,0.7,10.0655,9.08,74.794,63.4
507,45.467973,3.652837,50.5993,969.4,0.1194,0.7,10.054,9.08,74.792,63.4
508,45.468852,3.652569,50.6992,983.1,0.1194,0.7,10.0425,9.08,74.79,63.4
509,45.469732,3.652301,50.7993,999.9,0.1194,0.7,10.031,9.08,74.788,63.4
510,45.470612,3.652033,50.8994,997.5,0.1194,0.7,10.0195,9.08,74.786,63.4
511,45.471491,3.651765,50.9993,992.9,0.1194,0.7,10.008,9.08,74.784,63.4
512,45.472371,3.651497,51.0994,994.9,0.1194,0.7,9.9965,9.08,74.782,63.4
513,45.473251,3.651229,51.1995,1000.3,0.1194,0.7,9.985,9.08,74.78,63.4
514,45.47413,3.65096,51.2995,1009.9,0.1194,0.7,9.9735,9.08,74.778,63.4
515,45.47501,3.650692,51.3996,1022.1,0.1194,0.7,9.962,9.08,74.776,63.4
516,45.47589,3.650424,51.4997,1031.1,0.1194,0.7,9.9505,9.08,74.774,63.4
517,45.476769,3.650156,51.5996,1042.0,0.1194,0.7,9.939,9.08,74.772,63.4
518,45.477649,3.649888,51.6997,1062.6,0.1194,0.7,9.9275,9.08,74.77,63.4
519,45.478529,3.64962,51.7998,1069.1,0.1194,0.7,9.916,9.08,74.768,63.4
520,45.479408,3.649352,51.8997,1070.8,0.1194,0.7,9.9045,9.08,74.766,63.4
521,45.480288,3.649084,51.9998,1077.3,0.1194,0.7,9.893,9.08,74.764,63.4
522,45.481168,3.648816,52.0999,1084.9,0.1194,0.7,9.8815,9.08,74.762,63.4
523,45.482047,3.648548,52.1998,1094.8,0.1194,0.7,9.87,9.08,74.76,63.4
524,45.482927,3.64828,52.2999,1107.6,0.1194,0.7,9.8585,9.08,74.758,63.4
525,45.483806,3.648012,52.3998,1110.0,0.1194,0.7,9.847,9.08,74.756,63.4
526,45.484686,3.647744,52.4999,1111.8,0.1194,0.7,9.8355,9.08,74.754,63.4
527,45.485566,3.647476,52.6,1114.1,0.1194,0.7,9.824,9.08,74.752,63.4
528,45.486445,3.647208,52.6999,1111.9,0.1194,0.7,9.8125,9.08,74.75,63.4
529,45.487325,3.64694,52.8,1107.0,0.1194,0.7,9.801,9.08,74.748,63.4
530,45.488205,3.646672,52.9001,1103.1,0.1194,0.7,9.7895,9.08,74.746,63.4
531,45.489084,3.646404,53.0,1107.7,0.1194,0.7,9.778,9.08,74.744,63.4
532,45.489964,3.646136,53.1001,1104.9,0.1194,0.7,9.7665,9.08,74.742,63.4
533,45.490844,3.645868,53.2002,1100.4,0.1194,0.7,9.755,9.08,74.74,63.4
534,45.491723,3.6456,53.3001,1096.7,0.1194,0.7,9.7435,9.08,74.738,63.4
535,45.492603,3.645332,53.4002,1093.5,0.1194,0.7,9.732,9.08,74.736,63.4
536,45.493483,3.645064,53.5003,1089.5,0.1194,0.7,9.7205,9.08,74.734,63.4
537,45.494362,3.644796,53.6002,1082.7,0.1194,0.7,9.709,9.08,74.732,63.4
538,45.495242,3.644528,53.7003,1071.1,0.1194,0.7,9.6975,9.08,74.73,63.4
539,45.496122,3.64426,53.8004,1064.2,0.1194,0.7,9.686,9.08,74.728,63.4
540,45.497001,3.643992,53.9003,1062.8,0.1194,0.7,9.6745,9.08,74.726,63.4
541,45.497881,3.643724,54.0004,1067.0,0.1194,0.7,9.663,9.08,74.724,63.4
542,45.498761,3.643456,54.1005,1070.5,0.1194,0.7,9.6515,9.08,74.722,63.4
543,45.49964,3.643188,54.2004,1069.7,0.1194,0.7,9.64,9.08,74.72,63.4
544,45.50052,3.64292,54.3005,1062.4,0.1194,0.7,9.6285,9.08,74.718,63.4
545,45.5014,3.642652,54.4006,1059.6,0.1194,0.7,9.617,9.08,74.716,63.4
546,45.502279,3.642384,54.5005,1065.0,0.1194,0.7,9.6055,9.08,74.714,63.4
547,45.503159,3.642116,54.6006,1069.5,0.1194,0.7,9.594,9.08,74.712,63.4
548,45.504038,3.641848,54.7005,1067.5,0.1194,0.7,9.5825,9.08,74.71,63.4
549,45.504918,3.64158,54.8006,1065.0,0.1194,0.7,9.571,9.08,74.708,63.4
550,45.505798,3.641312,54.9007,1063.8,0.1194,0.7,9.5595,9.08,74.706,63.4
551,45.506677,3.641044,55.0006,1065.2,0.1194,0.7,9.548,9.08,74.704,63.4
552,45.507557,3.640776,55.1007,1067.4,0.1194,0.7,9.5365,9.08,74.702,63.4
553,45.508437,3.640508,55.2008,1068.8,0.1194,0.7,9.525,9.08,74.7,63.4
554,45.509316,3.64024,55.3007,1066.1,0.1194,0.7,9.5135,9.08,74.698,63.4
555,45.510196,3.639972,55.4008,1065.9,0.1194,0.7,9.502,9.08,74.696,63.4
556,45.511076,3.639704,55.5009,1070.4,0.1194,0.7,9.4905,9.08,74.694,63.4
557,45.511955,3.639436,55.6008,1081.3,0.1194,0.7,9.479,9.08,74.692,63.4
558,45.512835,3.639168,55.7009,1096.0,0.1194,0.7,9.4675,9.08,74.69,63.4
559,45.513715,3.638899,55.801,1105.4,0.1194,0.7,9.456,9.08,74.688,63.4
560,45.514594,3.638631,55.9009,1108.6,0.1194,0.7,9.4445,9.08,74.686,63.4
561,45.515474,3.638363,56.001,1109.2,0.1194,0.7,9.433,9.08,74.684,63.4
562,45.516354,3.638095,56.1011,1115.4,0.1194,0.7,9.4215,9.08,74.682,63.4
563,45.517233,3.637827,56.201,1120.4,0.1194,0.7,9.41,9.08,74.68,63.4
564,45.518113,3.637559,56.3011,1122.2,0.1194,0.7,9.3985,9.08,74.678,63.4
565,45.518993,3.637291,56.4012,1127.5,0.1194,0.7,9.387,9.08,74.676,63.4
566,45.519872,3.637023,56.5011,1133.3,0.1194,0.7,9.3755,9.08,74.674,63.4
567,45.520752,3.636755,56.6012,1138.0,0.1194,0.7,9.364,9.08,74.672,63.4
568,45.521632,3.636487,56.7013,1140.2,0.1194,0.7,9.3525,9.08,74.67,63.4
569,45.522511,3.636219,56.8012,1145.1,0.1194,0.7,9.341,9.08,74.668,63.4
570,45.523391,3.635951,56.9013,1150.1,0.1194,0.7,9.3295,9.08,74.666,63.4
571,45.52427,3.635683,57.0012,1156.6,0.1194,0.7,9.318,9.08,74.664,63.4
572,45.52515,3.635415,57.1013,1160.8,0.1194,0.7,9.3065,9.08,74.662,63.4
573,45.52603,3.635147,57.2014,1169.2,0.1194,0.7,9.295,9.08,74.66,63.4
