datetime,precipitation_mm_h,temperature_c,windspeed_kmh,humidity_pct,cloudcover_pct
2023-06-11 21:00:00,0.0,15.4,6.1,83,67
2023-06-11 22:00:00,0.1,14.2,6.2,89,49
2023-06-11 23:00:00,0.1,13.2,2.2,90,49
2023-06-12 00:00:00,0.0,12.6,4.1,91,29
2023-06-12 01:00:00,0.7,12.4,5.8,91,32
2023-06-12 02:00:00,0.5,12.2,3.2,93,28
2023-06-12 03:00:00,0.0,12.3,4.8,93,24
2023-06-12 04:00:00,0.0,11.4,5.8,95,16
2023-06-12 05:00:00,0.0,10.6,5.8,95,34
2023-06-12 06:00:00,0.0,12.5,4.1,91,68
2023-06-12 07:00:00,0.1,14.5,2.1,87,85
2023-06-12 08:00:00,0.0,15.9,4.2,82,80
2023-06-12 09:00:00,0.0,17.4,4.7,78,92
2023-06-12 10:00:00,0.1,19.2,4.3,76,90
2023-06-12 11:00:00,0.1,20.2,3.5,69,99
2023-06-12 12:00:00,0.2,20.9,3.4,61,100
2023-06-12 13:00:00,0.2,21.9,5.8,56,100
2023-06-12 14:00:00,0.2,22.0,3.7,54,100
2023-06-12 15:00:00,0.3,21.3,3.3,56,100
2023-06-12 16:00:00,1.9,19.5,4.8,68,99
2023-06-12 17:00:00,1.9,17.7,7.3,78,100
2023-06-12 18:00:00,1.9,16.0,5.2,83,99
2023-06-12 19:00:00,3.6,14.5,1.8,92,99
2023-06-12 20:00:00,1.3,13.5,2.7,96,100
2023-06-12 21:00:00,1.2,13.0,2.3,99,100
2023-06-12 22:00:00,1.0,12.4,3.1,100,99
2023-06-12 23:00:00,0.9,13.1,2.7,98,100
2023-06-13 00:00:00,0.5,12.8,1.8,97,92
2023-06-13 01:00:00,0.1,12.6,3.6,98,99
2023-06-13 02:00:00,0.3,12.5,3.0,97,98
2023-06-13 03:00:00,0.2,12.1,1.5,98,99
2023-06-13 04:00:00,0.5,12.7,1.1,97,100
2023-06-13 05:00:00,0.8,12.6,0.7,97,100
2023-06-13 06:00:00,0.9,12.9,1.5,98,100
2023-06-13 07:00:00,0.7,13.8,1.8,96,100
2023-06-13 08:00:00,0.2,14.9,1.9,90,98
2023-06-13 09:00:00,0.3,15.3,2.5,87,93
2023-06-13 10:00:00,0.2,15.8,1.8,87,86
2023-06-13 11:00:00,0.1,16.8,1.3,84,96
2023-06-13 12:00:00,0.2,18.0,1.8,78,85
2023-06-13 13:00:00,0.4,18.9,0.5,72,78
2023-06-13 14:00:00,0.4,18.9,1.5,70,82
2023-06-13 15:00:00,0.7,18.3,3.2,73,89
2023-06-13 16:00:00,2.4,17.7,3.6,78,89
2023-06-13 17:00:00,1.5,17.5,5.4,81,97
2023-06-13 18:00:00,0.8,17.0,6.0,82,100
2023-06-13 19:00:00,0.1,17.2,2.5,79,100
2023-06-13 20:00:00,0.0,15.8,0.8,87,100
2023-06-13 21:00:00,0.0,15.2,3.3,88,99
2023-06-13 22:00:00,0.0,14.7,3.9,92,96
2023-06-13 23:00:00,0.0,13.3,5.2,96,94
2023-06-14 00:00:00,0.0,12.8,4.8,97,88
2023-06-14 01:00:00,0.0,12.1,5.9,98,84
2023-06-14 02:00:00,0.0,11.6,6.3,97,89
2023-06-14 03:00:00,0.0,11.2,4.8,99,95
2023-06-14 04:00:00,0.0,10.8,4.6,100,76
2023-06-14 05:00:00,0.0,10.6,4.4,99,95
2023-06-14 06:00:00,0.0,11.3,5.1,96,60
2023-06-14 07:00:00,0.0,13.0,5.0,90,18
2023-06-14 08:00:00,0.0,15.3,6.4,78,22
2023-06-14 09:00:00,0.0,17.3,8.7,64,26
2023-06-14 10:00:00,0.0,19.1,10.0,52,19
2023-06-14 11:00:00,0.0,20.2,11.9,52,0
2023-06-14 12:00:00,0.0,21.3,11.6,46,0
2023-06-14 13:00:00,0.0,22.1,10.9,41,5
2023-06-14 14:00:00,0.0,22.6,11.9,38,11
2023-06-14 15:00:00,0.0,22.7,12.4,37,12
2023-06-14 16:00:00,0.0,22.8,13.4,34,11
2023-06-14 17:00:00,0.0,22.8,14.4,32,7
2023-06-14 18:00:00,0.0,22.3,13.7,31,3
2023-06-14 19:00:00,0.0,21.4,10.9,33,1
2023-06-14 20:00:00,0.0,18.9,7.6,42,0
2023-06-14 21:00:00,0.0,15.7,6.9,50,1
2023-06-14 22:00:00,0.0,13.9,6.9,56,1
2023-06-14 23:00:00,0.0,12.3,6.6,62,1
2023-06-15 00:00:00,0.0,11.5,6.4,65,16
2023-06-15 01:00:00,0.0,10.7,6.8,67,52
2023-06-15 02:00:00,0.0,10.2,7.0,70,77
2023-06-15 03:00:00,0.0,9.8,7.0,71,90
2023-06-15 04:00:00,0.0,9.5,6.8,74,85
2023-06-15 05:00:00,0.0,9.5,7.5,74,60
2023-06-15 06:00:00,0.0,10.9,6.2,72,45
2023-06-15 07:00:00,0.0,13.7,7.0,65,32
2023-06-15 08:00:00,0.0,16.3,6.3,57,24
2023-06-15 09:00:00,0.0,18.4,7.6,52,12
2023-06-15 10:00:00,0.0,19.8,9.2,45,4
2023-06-15 11:00:00,0.0,21.4,12.4,34,4
2023-06-15 12:00:00,0.0,22.0,12.8,35,6
2023-06-15 13:00:00,0.0,22.9,14.6,34,37
2023-06-15 14:00:00,0.0,22.1,15.4,38,48
2023-06-15 15:00:00,0.0,21.7,15.6,41,38
2023-06-15 16:00:00,0.0,21.7,16.0,41,40
2023-06-15 17:00:00,0.0,21.3,15.9,43,40
2023-06-15 18:00:00,0.0,20.3,13.3,48,35
2023-06-15 19:00:00,0.0,19.4,12.3,52,37
2023-06-15 20:00:00,0.0,18.1,10.3,57,22
2023-06-15 21:00:00,0.0,15.7,8.6,71,20
2023-06-15 22:00:00,0.0,13.9,7.0,81,5
2023-06-15 23:00:00,0.0,13.2,7.6,86,8
2023-06-16 00:00:00,0.0,12.0,6.1,92,8
2023-06-16 01:00:00,0.0,11.3,6.3,95,24
2023-06-16 02:00:00,0.0,11.2,6.7,97,52
2023-06-16 03:00:00,0.0,10.8,6.4,98,52
2023-06-16 04:00:00,0.0,10.2,6.0,99,47
2023-06-16 05:00:00,0.0,9.6,6.0,99,58
2023-06-16 06:00:00,0.0,11.1,6.0,97,52
2023-06-16 07:00:00,0.0,13.8,7.8,90,51
2023-06-16 08:00:00,0.0,15.8,6.2,82,29
2023-06-16 09:00:00,0.0,17.6,5.6,73,4
2023-06-16 10:00:00,0.0,19.4,7.1,60,12
2023-06-16 11:00:00,0.0,20.8,7.6,51,28
2023-06-16 12:00:00,0.0,21.9,8.0,43,12
2023-06-16 13:00:00,0.0,22.9,7.6,40,20
2023-06-16 14:00:00,0.0,23.5,7.6,38,37
2023-06-16 15:00:00,0.0,23.7,8.2,37,76
2023-06-16 16:00:00,0.0,23.6,9.1,39,60
2023-06-16 17:00:00,0.0,23.1,9.9,41,66
2023-06-16 18:00:00,0.0,22.5,9.9,43,68
2023-06-16 19:00:00,0.0,21.6,8.3,45,55
2023-06-16 20:00:00,0.0,19.5,5.5,52,67
2023-06-16 21:00:00,0.0,16.3,7.7,65,56
2023-06-16 22:00:00,0.0,14.3,7.9,74,14
2023-06-16 23:00:00,0.0,12.8,6.3,79,3
2023-06-17 00:00:00,0.0,12.3,4.7,80,5
2023-06-17 01:00:00,0.0,12.8,4.4,76,53
2023-06-17 02:00:00,0.0,14.3,3.2,68,67
2023-06-17 03:00:00,0.0,14.1,2.1,68,59
2023-06-17 04:00:00,0.0,12.4,3.3,75,79
2023-06-17 05:00:00,0.0,11.7,3.4,78,88
2023-06-17 06:00:00,0.0,11.2,3.1,87,92
2023-06-17 07:00:00,0.0,14.1,2.7,78,89
2023-06-17 08:00:00,0.0,17.0,1.9,65,78
2023-06-17 09:00:00,0.0,19.3,2.8,58,29
2023-06-17 10:00:00,0.0,21.3,4.3,51,33
2023-06-17 11:00:00,0.0,22.7,3.7,46,66
2023-06-17 12:00:00,0.0,23.9,2.9,41,90
2023-06-17 13:00:00,0.0,24.7,2.5,39,77
2023-06-17 14:00:00,0.0,25.4,3.0,37,36
2023-06-17 15:00:00,0.0,25.9,2.0,35,31
2023-06-17 16:00:00,0.0,26.3,2.3,35,40
2023-06-17 17:00:00,0.0,26.2,1.1,36,22
2023-06-17 18:00:00,0.0,26.0,2.8,36,33
2023-06-17 19:00:00,0.0,24.5,2.7,42,39
2023-06-17 20:00:00,0.0,21.4,3.2,62,69
2023-06-17 21:00:00,0.0,19.3,3.6,64,98
2023-06-17 22:00:00,0.0,18.5,1.3,66,99
2023-06-17 23:00:00,0.0,19.2,2.9,58,81
2023-06-18 00:00:00,0.0,18.4,5.4,62,100
2023-06-18 01:00:00,0.0,15.5,6.5,78,100
2023-06-18 02:00:00,0.0,15.3,5.8,79,100
2023-06-18 03:00:00,0.0,14.7,5.4,83,100
2023-06-18 04:00:00,0.0,14.5,4.8,86,100
2023-06-18 05:00:00,0.3,14.4,4.8,88,97
2023-06-18 06:00:00,0.1,14.9,1.3,88,100
2023-06-18 07:00:00,0.1,16.0,2.6,85,100
2023-06-18 08:00:00,0.1,17.4,3.5,81,96
2023-06-18 09:00:00,0.0,19.0,6.1,72,77
2023-06-18 10:00:00,0.0,20.8,10.5,61,82
2023-06-18 11:00:00,0.9,19.5,14.1,66,90
2023-06-18 12:00:00,0.0,21.1,14.2,60,77
2023-06-18 13:00:00,0.0,23.2,16.2,56,64
2023-06-18 14:00:00,0.0,25.1,16.3,51,61
2023-06-18 15:00:00,0.0,25.7,15.6,50,64
2023-06-18 16:00:00,1.2,23.3,15.6,57,30
2023-06-18 17:00:00,0.0,23.7,14.3,55,96
2023-06-18 18:00:00,0.0,24.0,12.5,53,92
2023-06-18 19:00:00,0.0,23.4,8.4,53,92
2023-06-18 20:00:00,0.0,21.8,7.9,57,98
2023-06-18 21:00:00,0.0,20.1,6.5,62,95
2023-06-18 22:00:00,0.0,19.0,7.9,62,100
2023-06-18 23:00:00,0.0,16.9,8.4,75,99
2023-06-19 00:00:00,0.0,15.8,8.0,78,100
2023-06-19 01:00:00,0.0,15.3,6.9,77,99
2023-06-19 02:00:00,0.0,14.5,5.4,78,100
2023-06-19 03:00:00,0.0,14.9,5.4,72,98
2023-06-19 04:00:00,0.1,14.9,6.8,67,74
2023-06-19 05:00:00,0.2,14.2,6.5,68,99
2023-06-19 06:00:00,0.0,14.4,7.8,68,81
2023-06-19 07:00:00,0.0,15.6,8.8,64,60
2023-06-19 08:00:00,0.0,17.3,9.4,58,70
2023-06-19 09:00:00,0.0,19.3,10.5,51,53
2023-06-19 10:00:00,0.0,21.0,11.5,49,90
2023-06-19 11:00:00,0.0,22.9,14.2,45,89
2023-06-19 12:00:00,0.0,24.3,14.3,41,58
2023-06-19 13:00:00,0.0,25.5,15.0,36,79
2023-06-19 14:00:00,0.0,25.8,15.6,37,85
2023-06-19 15:00:00,0.0,24.9,17.0,41,95
2023-06-19 16:00:00,0.0,23.7,16.7,46,100
2023-06-19 17:00:00,0.0,21.8,13.8,52,100
2023-06-19 18:00:00,0.0,20.6,15.5,54,100
2023-06-19 19:00:00,0.0,20.1,13.1,53,96
2023-06-19 20:00:00,0.0,19.4,11.3,54,97
2023-06-19 21:00:00,0.1,18.2,10.2,57,82
2023-06-19 22:00:00,0.0,16.9,9.6,61,100
2023-06-19 23:00:00,0.0,16.0,10.8,63,99
2023-06-20 00:00:00,0.0,15.6,11.4,62,100
2023-06-20 01:00:00,0.0,15.0,12.1,63,96
2023-06-20 02:00:00,0.0,14.9,11.0,65,34
2023-06-20 03:00:00,0.0,14.8,10.7,67,24
2023-06-20 04:00:00,0.0,14.8,10.3,71,25
2023-06-20 05:00:00,0.0,14.5,8.6,75,84
2023-06-20 06:00:00,0.0,14.8,8.0,76,96
2023-06-20 07:00:00,0.2,16.2,8.5,72,99
2023-06-20 08:00:00,0.0,17.6,6.8,67,83
2023-06-20 09:00:00,0.1,19.3,6.1,63,86
2023-06-20 10:00:00,0.0,21.3,7.3,58,97
2023-06-20 11:00:00,0.0,22.3,3.7,55,95
2023-06-20 12:00:00,0.0,23.2,5.0,51,93
2023-06-20 13:00:00,0.0,22.9,10.4,53,95
2023-06-20 14:00:00,0.0,22.3,10.8,57,96
2023-06-20 15:00:00,0.0,23.0,9.8,56,93
2023-06-20 16:00:00,0.0,23.0,13.7,57,98
2023-06-20 17:00:00,0.1,23.0,9.2,57,93
2023-06-20 18:00:00,0.5,22.1,7.2,61,89
2023-06-20 19:00:00,0.0,21.3,5.8,66,90
2023-06-20 20:00:00,0.0,19.4,4.1,75,100
2023-06-20 21:00:00,0.0,17.8,5.8,82,100
2023-06-20 22:00:00,0.0,17.1,5.4,86,100
2023-06-20 23:00:00,0.0,17.4,4.1,83,100
2023-06-21 00:00:00,0.1,17.1,2.5,86,99
2023-06-21 01:00:00,0.5,16.2,0.8,90,99
2023-06-21 02:00:00,0.9,16.4,2.5,87,100
2023-06-21 03:00:00,0.5,16.1,5.2,88,100
2023-06-21 04:00:00,0.1,15.6,5.3,89,89
2023-06-21 05:00:00,0.0,15.3,6.0,91,46
2023-06-21 06:00:00,0.0,15.0,2.5,94,60
2023-06-21 07:00:00,0.0,15.9,1.4,93,60
2023-06-21 08:00:00,0.0,17.4,1.1,88,89
2023-06-21 09:00:00,0.0,18.7,2.9,81,73
2023-06-21 10:00:00,0.0,20.4,3.6,72,73
2023-06-21 11:00:00,0.0,21.7,3.9,65,94
2023-06-21 12:00:00,0.5,22.0,1.4,66,100
2023-06-21 13:00:00,0.3,21.9,2.6,68,97
2023-06-21 14:00:00,0.1,22.2,4.0,66,95
2023-06-21 15:00:00,0.1,22.8,2.5,65,100
2023-06-21 16:00:00,0.1,23.3,2.3,63,96
2023-06-21 17:00:00,0.2,22.6,2.5,67,96
2023-06-21 18:00:00,3.8,19.1,2.3,83,99
2023-06-21 19:00:00,2.8,17.2,3.2,91,95
2023-06-21 20:00:00,2.5,16.5,4.2,95,98
2023-06-21 21:00:00,0.5,16.0,3.5,98,99
2023-06-21 22:00:00,0.0,15.3,1.9,99,100
2023-06-21 23:00:00,0.0,15.1,1.8,99,100
2023-06-22 00:00:00,0.0,14.8,5.2,99,100
2023-06-22 01:00:00,0.0,14.6,4.1,98,100
2023-06-22 02:00:00,0.0,14.3,5.4,99,100
2023-06-22 03:00:00,0.0,14.0,3.6,100,100
2023-06-22 04:00:00,0.0,14.3,6.6,99,100
2023-06-22 05:00:00,0.0,15.4,9.3,93,100
2023-06-22 06:00:00,0.0,16.2,11.9,87,99
2023-06-22 07:00:00,0.0,16.8,12.6,85,99
2023-06-22 08:00:00,0.0,17.3,13.4,86,85
2023-06-22 09:00:00,0.1,17.6,15.9,84,70
2023-06-22 10:00:00,0.2,18.7,16.1,75,79
2023-06-22 11:00:00,1.7,18.1,9.7,80,84
2023-06-22 12:00:00,0.3,17.9,11.8,79,100
2023-06-22 13:00:00,0.9,17.7,10.3,77,98
2023-06-22 14:00:00,0.7,16.9,11.6,78,97
2023-06-22 15:00:00,1.0,16.5,12.8,79,97
2023-06-22 16:00:00,0.6,15.6,13.6,79,98
2023-06-22 17:00:00,0.4,15.6,14.8,85,100
2023-06-22 18:00:00,0.3,15.5,15.1,89,96
2023-06-22 19:00:00,0.3,15.6,13.0,88,90
2023-06-22 20:00:00,0.1,15.1,10.2,89,65
2023-06-22 21:00:00,0.1,14.0,9.7,96,41
2023-06-22 22:00:00,0.0,13.4,8.2,97,50
2023-06-22 23:00:00,0.0,13.3,7.8,96,99
2023-06-23 00:00:00,0.0,13.2,7.8,96,63
2023-06-23 01:00:00,0.0,12.9,6.6,97,47
2023-06-23 02:00:00,0.0,12.7,4.5,97,38
2023-06-23 03:00:00,0.0,12.3,3.1,97,53
2023-06-23 04:00:00,0.0,12.0,4.0,96,80
2023-06-23 05:00:00,0.0,12.3,3.3,96,85
2023-06-23 06:00:00,0.0,12.9,5.0,93,82
2023-06-23 07:00:00,0.0,14.3,5.2,89,50
2023-06-23 08:00:00,0.0,15.6,9.5,82,49
2023-06-23 09:00:00,0.0,17.1,11.5,72,26
2023-06-23 10:00:00,0.0,18.4,13.0,65,36
2023-06-23 11:00:00,0.0,19.8,14.5,60,42
2023-06-23 12:00:00,0.0,20.8,15.2,53,50
2023-06-23 13:00:00,0.0,21.4,15.2,49,47
2023-06-23 14:00:00,0.0,21.8,15.2,46,81
2023-06-23 15:00:00,0.0,22.3,14.8,44,92
2023-06-23 16:00:00,0.0,22.1,14.8,42,92
2023-06-23 17:00:00,0.0,22.3,14.8,40,89
2023-06-23 18:00:00,0.0,21.8,14.8,41,77
2023-06-23 19:00:00,0.0,21.2,13.4,41,40
2023-06-23 20:00:00,0.0,19.7,10.5,46,1
2023-06-23 21:00:00,0.0,17.2,8.5,57,4
2023-06-23 22:00:00,0.0,15.4,7.8,65,1
2023-06-23 23:00:00,0.0,14.0,8.3,71,47
2023-06-24 00:00:00,0.0,12.9,7.9,76,69
2023-06-24 01:00:00,0.0,11.9,7.2,80,47
2023-06-24 02:00:00,0.0,11.1,6.6,85,5
2023-06-24 03:00:00,0.0,10.4,6.0,88,0
2023-06-24 04:00:00,0.0,9.9,5.8,91,0
2023-06-24 05:00:00,0.0,9.3,5.8,93,0
2023-06-24 06:00:00,0.0,10.9,7.0,91,0
2023-06-24 07:00:00,0.0,14.0,7.7,80,0
2023-06-24 08:00:00,0.0,16.5,8.0,69,0
2023-06-24 09:00:00,0.0,18.8,12.7,58,0
2023-06-24 10:00:00,0.0,20.5,16.2,50,0
2023-06-24 11:00:00,0.0,21.8,15.0,43,0
2023-06-24 12:00:00,0.0,23.0,14.8,39,0
2023-06-24 13:00:00,0.0,23.7,14.8,36,0
2023-06-24 14:00:00,0.0,24.3,14.2,35,0
2023-06-24 15:00:00,0.0,24.9,13.6,35,0
2023-06-24 16:00:00,0.0,25.1,12.5,35,0
2023-06-24 17:00:00,0.0,25.0,11.5,35,0
2023-06-24 18:00:00,0.0,24.5,10.2,36,0
2023-06-24 19:00:00,0.0,23.7,8.0,37,0
2023-06-24 20:00:00,0.0,21.3,5.1,53,0
2023-06-24 21:00:00,0.0,18.8,5.8,55,0
2023-06-24 22:00:00,0.0,18.0,4.2,58,1
2023-06-24 23:00:00,0.0,17.9,1.1,58,15
2023-06-25 00:00:00,0.0,16.8,2.6,62,39
2023-06-25 01:00:00,0.0,14.9,4.7,69,63
2023-06-25 02:00:00,0.0,14.0,5.4,72,73
2023-06-25 03:00:00,0.0,12.2,6.2,80,78
2023-06-25 04:00:00,0.0,10.2,6.9,89,62
2023-06-25 05:00:00,0.0,9.4,7.1,91,33
2023-06-25 06:00:00,0.0,11.6,4.8,85,3
2023-06-25 07:00:00,0.0,15.1,5.4,73,0
2023-06-25 08:00:00,0.0,18.3,3.6,64,0
2023-06-25 09:00:00,0.0,21.5,3.0,53,0
2023-06-25 10:00:00,0.0,23.8,3.8,47,0
2023-06-25 11:00:00,0.0,25.2,5.5,40,0
2023-06-25 12:00:00,0.0,26.5,6.2,37,0
2023-06-25 13:00:00,0.0,27.4,6.6,35,0
2023-06-25 14:00:00,0.0,28.2,7.7,33,0
2023-06-25 15:00:00,0.0,28.7,9.2,32,0
2023-06-25 16:00:00,0.0,28.7,10.9,32,0
2023-06-25 17:00:00,0.0,28.4,12.7,33,0
2023-06-25 18:00:00,0.0,27.4,13.4,36,0
2023-06-25 19:00:00,0.0,26.0,12.3,40,2
2023-06-25 20:00:00,0.0,23.7,9.5,48,1
2023-06-25 21:00:00,0.0,19.7,7.3,65,0
2023-06-25 22:00:00,0.0,17.6,7.2,75,0
2023-06-25 23:00:00,0.0,16.6,8.0,79,0
2023-06-26 00:00:00,0.0,15.4,7.0,85,1
2023-06-26 01:00:00,0.0,14.9,6.8,87,1
2023-06-26 02:00:00,0.0,14.5,5.6,90,4
2023-06-26 03:00:00,0.0,14.3,6.1,93,11
2023-06-26 04:00:00,0.0,13.9,6.0,95,19
2023-06-26 05:00:00,0.0,13.7,5.4,96,24
2023-06-26 06:00:00,0.0,15.1,7.7,92,19
2023-06-26 07:00:00,0.0,17.2,8.9,84,38
2023-06-26 08:00:00,0.0,18.3,8.9,76,47
2023-06-26 09:00:00,0.0,19.4,10.1,69,43
2023-06-26 10:00:00,0.0,20.6,10.5,63,65
2023-06-26 11:00:00,0.0,21.7,9.2,59,63
2023-06-26 12:00:00,0.0,22.4,9.5,56,77
2023-06-26 13:00:00,0.0,23.7,10.1,51,62
2023-06-26 14:00:00,0.0,24.3,9.9,48,47
2023-06-26 15:00:00,0.0,24.5,11.0,48,36
2023-06-26 16:00:00,0.0,24.5,13.0,48,43
2023-06-26 17:00:00,0.0,23.7,13.4,50,71
2023-06-26 18:00:00,0.0,22.8,12.5,52,80
2023-06-26 19:00:00,0.0,21.3,12.8,55,32
2023-06-26 20:00:00,0.0,19.6,12.7,59,7
2023-06-26 21:00:00,0.0,17.6,11.2,66,6
2023-06-26 22:00:00,0.0,16.2,10.1,72,11
2023-06-26 23:00:00,0.0,15.2,6.9,77,17
2023-06-27 00:00:00,0.0,13.8,6.0,81,10
2023-06-27 01:00:00,0.0,12.5,5.0,85,11
2023-06-27 02:00:00,0.0,11.6,5.2,88,22
2023-06-27 03:00:00,0.0,10.7,4.8,91,52
2023-06-27 04:00:00,0.0,10.0,4.8,94,79
2023-06-27 05:00:00,0.0,9.2,5.3,95,88
2023-06-27 06:00:00,0.0,10.3,6.9,91,90
2023-06-27 07:00:00,0.0,12.5,5.8,83,81
2023-06-27 08:00:00,0.0,14.6,7.0,72,67
2023-06-27 09:00:00,0.0,16.4,9.0,62,44
2023-06-27 10:00:00,0.0,17.9,10.1,55,21
2023-06-27 11:00:00,0.0,18.8,8.2,52,18
2023-06-27 12:00:00,0.0,19.8,10.1,48,9
2023-06-27 13:00:00,0.0,20.6,11.5,45,11
2023-06-27 14:00:00,0.0,21.3,11.9,43,20
2023-06-27 15:00:00,0.0,21.8,11.2,42,21
2023-06-27 16:00:00,0.0,21.9,12.7,41,16
2023-06-27 17:00:00,0.0,21.6,12.7,41,2
2023-06-27 18:00:00,0.0,20.8,13.1,44,2
2023-06-27 19:00:00,0.0,19.6,12.8,46,0
2023-06-27 20:00:00,0.0,18.2,11.8,50,0
2023-06-27 21:00:00,0.0,16.1,10.7,57,0
2023-06-27 22:00:00,0.0,14.6,9.5,62,0
2023-06-27 23:00:00,0.0,13.5,8.3,66,0
2023-06-28 00:00:00,0.0,12.7,6.8,70,0
2023-06-28 01:00:00,0.0,11.7,5.4,74,0
2023-06-28 02:00:00,0.0,10.7,4.8,78,0
2023-06-28 03:00:00,0.0,10.0,4.7,81,0
2023-06-28 04:00:00,0.0,9.3,4.8,84,0
2023-06-28 05:00:00,0.0,8.9,4.7,86,0
2023-06-28 06:00:00,0.0,9.9,5.0,83,0
2023-06-28 07:00:00,0.0,12.5,4.7,75,0
2023-06-28 08:00:00,0.0,14.9,5.6,65,0
2023-06-28 09:00:00,0.0,17.0,8.8,56,0
2023-06-28 10:00:00,0.0,18.6,10.8,51,0
2023-06-28 11:00:00,0.0,19.8,9.0,46,0
2023-06-28 12:00:00,0.0,21.0,10.2,43,0
2023-06-28 13:00:00,0.0,21.9,10.6,42,1
2023-06-28 14:00:00,0.0,22.9,10.1,40,1
2023-06-28 15:00:00,0.0,23.5,10.0,40,0
2023-06-28 16:00:00,0.0,23.8,9.8,40,0
2023-06-28 17:00:00,0.0,23.6,10.2,41,0
2023-06-28 18:00:00,0.0,23.0,10.3,42,0
2023-06-28 19:00:00,0.0,22.0,9.3,44,0
2023-06-28 20:00:00,0.0,20.3,6.1,51,0
2023-06-28 21:00:00,0.0,17.3,6.3,62,0
2023-06-28 22:00:00,0.0,15.9,6.5,68,0
2023-06-28 23:00:00,0.0,14.4,5.4,73,12
2023-06-29 00:00:00,0.0,13.5,5.2,77,10
2023-06-29 01:00:00,0.0,12.6,5.4,81,7
2023-06-29 02:00:00,0.0,12.0,4.5,84,3
2023-06-29 03:00:00,0.0,12.0,3.7,83,3
2023-06-29 04:00:00,0.0,11.3,4.1,86,0
2023-06-29 05:00:00,0.0,11.3,3.7,85,0
2023-06-29 06:00:00,0.0,11.7,3.2,88,1
2023-06-29 07:00:00,0.0,14.6,3.1,77,1
2023-06-29 08:00:00,0.0,17.6,2.1,65,0
2023-06-29 09:00:00,0.0,19.9,1.3,58,1
2023-06-29 10:00:00,0.0,21.6,2.2,53,2
2023-06-29 11:00:00,0.0,23.3,1.8,46,8
2023-06-29 12:00:00,0.0,24.5,0.8,43,15
2023-06-29 13:00:00,0.0,24.9,2.2,42,37
2023-06-29 14:00:00,0.0,25.8,4.7,42,56
2023-06-29 15:00:00,0.0,25.3,6.1,44,71
2023-06-29 16:00:00,0.9,23.1,7.4,50,61
2023-06-29 17:00:00,0.2,23.1,9.0,53,86
2023-06-29 18:00:00,0.5,22.0,10.5,55,83
2023-06-29 19:00:00,1.2,19.8,10.5,65,73
2023-06-29 20:00:00,0.4,18.7,10.0,71,72
2023-06-29 21:00:00,0.6,17.1,6.7,78,99
2023-06-29 22:00:00,1.0,16.3,5.1,83,100
2023-06-29 23:00:00,1.0,15.0,5.3,91,100
2023-06-30 00:00:00,1.6,14.6,2.9,93,100
2023-06-30 01:00:00,1.5,14.3,3.5,94,100
2023-06-30 02:00:00,3.4,13.7,8.3,95,100
2023-06-30 03:00:00,4.3,13.6,12.2,96,100
2023-06-30 04:00:00,5.5,13.2,11.4,97,100
2023-06-30 05:00:00,5.6,12.8,11.4,97,100
2023-06-30 06:00:00,3.8,12.5,9.8,96,100
2023-06-30 07:00:00,2.4,12.4,9.7,95,100
2023-06-30 08:00:00,0.3,12.1,11.6,99,100
2023-06-30 09:00:00,0.1,12.8,12.9,97,100
2023-06-30 10:00:00,0.1,13.2,13.1,91,100
2023-06-30 11:00:00,0.1,14.6,8.9,87,84
2023-06-30 12:00:00,0.2,15.6,13.0,74,39
2023-06-30 13:00:00,0.0,16.7,16.3,65,55
2023-06-30 14:00:00,0.0,17.4,17.1,60,36
2023-06-30 15:00:00,0.0,17.8,16.8,56,31
2023-06-30 16:00:00,0.0,17.6,17.1,54,60
2023-06-30 17:00:00,0.0,17.2,17.8,53,59
2023-06-30 18:00:00,0.0,16.7,16.6,52,53
2023-06-30 19:00:00,0.0,15.9,14.5,55,54
2023-06-30 20:00:00,0.0,14.8,10.4,59,65
2023-06-30 21:00:00,0.0,13.2,8.2,64,96
2023-06-30 22:00:00,0.0,13.0,7.9,66,100
2023-06-30 23:00:00,0.0,12.6,10.9,67,99
2023-07-01 00:00:00,0.0,12.2,11.2,70,98
2023-07-01 01:00:00,0.0,11.7,9.6,76,99
2023-07-01 02:00:00,0.0,11.5,8.3,80,99
2023-07-01 03:00:00,0.0,11.0,5.6,84,98
2023-07-01 04:00:00,0.0,11.1,5.2,87,100
2023-07-01 05:00:00,0.0,11.1,4.9,88,100
2023-07-01 06:00:00,0.0,11.4,5.4,88,100
2023-07-01 07:00:00,1.1,12.2,5.1,86,100
2023-07-01 08:00:00,0.6,12.7,4.6,89,100
2023-07-01 09:00:00,0.2,13.3,5.6,90,100
2023-07-01 10:00:00,0.8,14.4,5.1,88,100
2023-07-01 11:00:00,0.9,15.2,9.3,86,99
2023-07-01 12:00:00,0.1,16.9,12.6,82,86
2023-07-01 13:00:00,0.0,18.1,14.0,78,64
2023-07-01 14:00:00,0.0,19.0,15.0,75,56
2023-07-01 15:00:00,0.3,18.9,15.0,78,51
2023-07-01 16:00:00,0.4,19.0,16.7,78,56
2023-07-01 17:00:00,0.2,19.4,18.3,73,44
2023-07-01 18:00:00,0.1,20.0,17.3,66,44
2023-07-01 19:00:00,0.0,18.8,14.8,70,54
2023-07-01 20:00:00,0.0,17.5,15.1,74,63
2023-07-01 21:00:00,0.0,16.3,12.3,79,89
