row_id,point_id,lat,lon,distance_km,altitude_m,vegetation,in_tunnel,ant_id,operateur,generation,bande_mhz,commune,ant_lat,ant_lon,ant_alt_abs_m,dist_ant_km,los_category,perte_db,snr_db,snr_adjusted_db,debit_adjusted,rtt_ms,ber,delta_ber,delta_vitesse,delta_snr_db,packet_loss_pct,path_loss_model,flag_debit_nul,zone_blanche,gen_num,veg_num
13489,1162,45.647298,3.677457,23.2418,493.9,foret_legere,True,591378,ORANGE,3G,900,Le Grand Champ,45.615278,3.670556,802.1,3.6007,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,2
13490,1162,45.647298,3.677457,23.2418,493.9,foret_legere,True,184456,BOUYGUES TELECOM,3G,900,Le Grand Champ,45.615278,3.670556,802.1,3.6007,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,2
13491,1162,45.647298,3.677457,23.2418,493.9,foret_legere,True,373532,FREE MOBILE,4G,700,Le Grand Champ,45.615278,3.670556,799.1,3.6007,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,2
13492,1162,45.647298,3.677457,23.2418,493.9,foret_legere,True,591377,ORANGE,4G,800,Le Grand Champ,45.615278,3.670556,799.1,3.6007,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,2
13493,1162,45.647298,3.677457,23.2418,493.9,foret_legere,True,591376,ORANGE,4G,700,Le Grand Champ,45.615278,3.670556,799.1,3.6007,0,,,-99.0,0.0,,1.0,0.0,0.5,0.0,,TUNNEL,0,,3,2
13494,1162,45.647298,3.677457,23.2418,493.9,foret_legere,True,685354,SFR,2G,900,RESSONCLES,45.658056,3.723056,764.7,3.7406,0,,,-99.0,0.0,,1.0,0.0,3.0,0.0,,TUNNEL,0,,1,2
13495,1162,45.647298,3.677457,23.2418,493.9,foret_legere,True,685358,SFR,3G,900,RESSONCLES,45.658056,3.723056,762.7,3.7406,0,,,-99.0,0.0,,1.0,0.0,2.0,0.0,,TUNNEL,0,,2,2
13496,1162,45.647298,3.677457,23.2418,493.9,foret_legere,True,309076,FREE MOBILE,5G,700,LA BOURBOULHOUSE,45.683056,3.645,631.9,4.7086,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,2
13497,1162,45.647298,3.677457,23.2418,493.9,foret_legere,True,291714,FREE MOBILE,5G,700,Le thiaudat,45.680278,3.613611,528.7,6.1697,0,,,-99.0,0.0,,1.0,0.0,0.6,0.0,,TUNNEL,0,,4,2
13498,1163,45.647235,3.677698,23.2618,493.2,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.4224,1,112.27,28.0,27.8,1.2932,120.9,1e-06,0.0,0.6,0.397,0.039992,P1812,0,0,2,2
13499,1163,45.647235,3.677698,23.2618,493.2,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.4224,1,112.27,30.73,30.87,12.8564,31.4,1e-06,0.0,0.15,0.288,0.039992,P1812,0,0,3,2
13500,1163,45.647235,3.677698,23.2618,493.2,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.4224,1,112.27,30.73,30.54,32.9483,33.0,1e-06,0.0,0.15,-0.045,0.039992,P1812,0,0,3,2
13501,1163,45.647235,3.677698,23.2618,493.2,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.4224,1,112.27,30.73,30.35,40.9812,31.2,1e-06,0.0,0.15,-0.229,0.039992,P1812,0,0,3,2
13502,1163,45.647235,3.677698,23.2618,493.2,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.4224,1,112.28,30.71,33.13,137.7499,16.7,1e-06,0.0,0.18,2.601,0.039992,P1812,0,0,4,2
13503,1163,45.647235,3.677698,23.2618,493.2,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.6318,1,108.78,22.0,21.38,0.234,661.1,1e-06,0.0,0.9,0.276,0.039992,P1812,0,0,1,2
13504,1163,45.647235,3.677698,23.2618,493.2,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.6318,1,108.78,22.0,21.0,0.234,661.1,1e-06,0.0,0.9,-0.103,0.039992,P1812,0,0,1,2
13505,1163,45.647235,3.677698,23.2618,493.2,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.6318,1,108.79,28.0,27.47,1.2898,121.4,1e-06,0.0,0.6,0.071,0.039992,P1812,0,0,2,2
13506,1163,45.647235,3.677698,23.2618,493.2,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.6318,1,108.79,28.0,27.25,1.2898,121.4,1e-06,0.0,0.6,-0.15,0.039992,P1812,0,0,2,2
13507,1163,45.647235,3.677698,23.2618,493.2,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.6318,1,108.79,32.0,32.0,40.4762,31.9,1e-06,0.0,0.15,1.408,0.039992,P1812,0,0,3,2
13508,1163,45.647235,3.677698,23.2618,493.2,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.6318,1,108.79,32.0,31.77,40.4762,31.9,1e-06,0.0,0.15,-0.078,0.039992,P1812,0,0,3,2
13509,1164,45.647172,3.677939,23.2818,492.5,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.4394,1,111.93,28.0,27.79,1.2929,121.0,1e-06,0.0,0.6,0.386,0.039992,P1812,0,0,2,2
13510,1164,45.647172,3.677939,23.2818,492.5,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.4394,1,111.93,31.07,30.67,32.8659,33.1,1e-06,0.0,0.15,-0.253,0.039992,P1812,0,0,3,2
13511,1164,45.647172,3.677939,23.2818,492.5,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.4394,1,111.93,31.07,32.0,12.8426,31.5,1e-06,0.0,0.15,1.094,0.039992,P1812,0,0,3,2
13512,1164,45.647172,3.677939,23.2818,492.5,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.4394,1,111.93,31.07,27.66,40.9403,31.3,1e-06,0.0,0.15,-3.256,0.039992,P1812,0,0,3,2
13513,1164,45.647172,3.677939,23.2818,492.5,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.4394,1,111.94,31.05,32.92,137.2581,16.8,1e-06,0.0,0.18,2.046,0.039992,P1812,0,0,4,2
13514,1164,45.647172,3.677939,23.2818,492.5,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.6514,1,108.52,22.0,20.25,0.2338,661.4,1e-06,0.0,0.9,-0.854,0.039992,P1812,0,0,1,2
13515,1164,45.647172,3.677939,23.2818,492.5,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.6514,1,108.52,22.0,21.03,0.2338,661.4,1e-06,0.0,0.9,-0.067,0.039992,P1812,0,0,1,2
13516,1164,45.647172,3.677939,23.2818,492.5,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.6514,1,108.52,28.0,28.0,1.2894,121.4,1e-06,0.0,0.6,1.632,0.039992,P1812,0,0,2,2
13517,1164,45.647172,3.677939,23.2818,492.5,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.6514,1,108.52,28.0,25.11,1.2894,121.4,1e-06,0.0,0.6,-2.287,0.039992,P1812,0,0,2,2
13518,1164,45.647172,3.677939,23.2818,492.5,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.6514,1,108.52,32.0,31.52,40.4289,31.9,1e-06,0.0,0.15,-0.332,0.039992,P1812,0,0,3,2
13519,1164,45.647172,3.677939,23.2818,492.5,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.6514,1,108.52,32.0,32.0,40.4289,31.9,1e-06,0.0,0.15,1.449,0.039992,P1812,0,0,3,2
13520,1165,45.647085,3.67816,23.3018,492.3,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.4577,1,111.58,28.0,27.54,1.2926,121.0,1e-06,0.0,0.6,0.139,0.039992,P1812,0,0,2,2
13521,1165,45.647085,3.67816,23.3018,492.3,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.4577,1,111.58,31.42,32.0,12.8278,31.5,1e-06,0.0,0.15,1.131,0.039992,P1812,0,0,3,2
13522,1165,45.647085,3.67816,23.3018,492.3,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.4577,1,111.58,31.42,31.61,40.8962,31.3,1e-06,0.0,0.15,0.336,0.039992,P1812,0,0,3,2
13523,1165,45.647085,3.67816,23.3018,492.3,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.4577,1,111.58,31.42,32.0,32.7771,33.3,1e-06,0.0,0.15,1.631,0.039992,P1812,0,0,3,2
13524,1165,45.647085,3.67816,23.3018,492.3,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.4577,1,111.59,31.4,33.39,136.7278,16.8,1e-06,0.0,0.18,2.169,0.039992,P1812,0,0,4,2
13525,1165,45.647085,3.67816,23.3018,492.3,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.6711,1,108.26,22.0,20.86,0.2336,661.7,1e-06,0.0,0.9,-0.245,0.039992,P1812,0,0,1,2
13526,1165,45.647085,3.67816,23.3018,492.3,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.6711,1,108.26,22.0,20.95,0.2336,661.7,1e-06,0.0,0.9,-0.15,0.039992,P1812,0,0,1,2
13527,1165,45.647085,3.67816,23.3018,492.3,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.6711,1,108.26,28.0,25.71,1.2891,121.5,1e-06,0.0,0.6,-1.692,0.039992,P1812,0,0,2,2
13528,1165,45.647085,3.67816,23.3018,492.3,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.6711,1,108.26,28.0,27.36,1.2891,121.5,1e-06,0.0,0.6,-0.041,0.039992,P1812,0,0,2,2
13529,1165,45.647085,3.67816,23.3018,492.3,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.6711,1,108.26,32.0,32.0,40.3814,32.0,1e-06,0.0,0.15,0.156,0.039992,P1812,0,0,3,2
13530,1165,45.647085,3.67816,23.3018,492.3,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.6711,1,108.26,32.0,31.49,40.3814,32.0,1e-06,0.0,0.15,-0.358,0.039992,P1812,0,0,3,2
13531,1166,45.646966,3.678352,23.3218,492.6,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.4774,1,111.21,28.0,27.36,1.2923,121.0,1e-06,0.0,0.6,-0.037,0.039992,P1812,0,0,2,2
13532,1166,45.646966,3.678352,23.3218,492.6,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.4774,1,111.21,31.79,31.57,40.8487,31.4,1e-06,0.0,0.15,-0.07,0.039992,P1812,0,0,3,2
13533,1166,45.646966,3.678352,23.3218,492.6,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.4774,1,111.21,31.79,31.55,12.8118,31.6,1e-06,0.0,0.15,-0.092,0.039992,P1812,0,0,3,2
13534,1166,45.646966,3.678352,23.3218,492.6,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.4774,1,111.21,31.79,30.41,32.6814,33.4,1e-06,0.0,0.15,-1.226,0.039992,P1812,0,0,3,2
13535,1166,45.646966,3.678352,23.3218,492.6,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.4774,1,111.22,31.77,29.73,136.1567,16.9,1e-06,0.0,0.18,-1.861,0.039992,P1812,0,0,4,2
13536,1166,45.646966,3.678352,23.3218,492.6,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.6908,1,108.01,22.0,20.97,0.2334,662.1,1e-06,0.0,0.9,-0.134,0.039992,P1812,0,0,1,2
13537,1166,45.646966,3.678352,23.3218,492.6,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.6908,1,108.01,22.0,21.3,0.2334,662.1,1e-06,0.0,0.9,0.198,0.039992,P1812,0,0,1,2
13538,1166,45.646966,3.678352,23.3218,492.6,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.6908,1,108.01,28.0,25.95,1.2888,121.5,1e-06,0.0,0.6,-1.455,0.039992,P1812,0,0,2,2
13539,1166,45.646966,3.678352,23.3218,492.6,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.6908,1,108.01,28.0,27.34,1.2888,121.5,1e-06,0.0,0.6,-0.057,0.039992,P1812,0,0,2,2
13540,1166,45.646966,3.678352,23.3218,492.6,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.6908,1,108.01,32.0,32.0,40.334,32.0,1e-06,0.0,0.15,0.467,0.039992,P1812,0,0,3,2
13541,1166,45.646966,3.678352,23.3218,492.6,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.6908,1,108.01,32.0,32.0,40.334,32.0,1e-06,0.0,0.15,0.697,0.039992,P1812,0,0,3,2
13542,1167,45.646846,3.678545,23.3418,493.0,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.4972,1,110.86,28.0,28.0,1.2919,121.1,1e-06,0.0,0.6,0.812,0.039992,P1812,0,0,2,2
13543,1167,45.646846,3.678545,23.3418,493.0,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.4972,1,110.86,32.0,31.02,40.8009,31.5,1e-06,0.0,0.15,-0.834,0.039992,P1812,0,0,3,2
13544,1167,45.646846,3.678545,23.3418,493.0,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.4972,1,110.86,32.0,31.51,32.585,33.6,1e-06,0.0,0.15,-0.338,0.039992,P1812,0,0,3,2
13545,1167,45.646846,3.678545,23.3418,493.0,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.4972,1,110.86,32.0,31.54,12.7956,31.7,1e-06,0.0,0.15,-0.307,0.039992,P1812,0,0,3,2
13546,1167,45.646846,3.678545,23.3418,493.0,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.4972,1,110.87,32.12,35.0,135.5811,17.0,1e-06,0.0,0.18,3.16,0.039992,P1812,0,0,4,2
13547,1167,45.646846,3.678545,23.3418,493.0,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.7106,1,107.77,22.0,20.2,0.2332,662.4,1e-06,0.0,0.9,-0.902,0.039992,P1812,0,0,1,2
13548,1167,45.646846,3.678545,23.3418,493.0,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.7106,1,107.77,22.0,20.88,0.2332,662.4,1e-06,0.0,0.9,-0.217,0.039992,P1812,0,0,1,2
13549,1167,45.646846,3.678545,23.3418,493.0,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.7106,1,107.77,28.0,28.0,1.2885,121.5,1e-06,0.0,0.6,0.882,0.039992,P1812,0,0,2,2
13550,1167,45.646846,3.678545,23.3418,493.0,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.7106,1,107.77,28.0,25.22,1.2885,121.5,1e-06,0.0,0.6,-2.181,0.039992,P1812,0,0,2,2
13551,1167,45.646846,3.678545,23.3418,493.0,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.7106,1,107.77,32.0,31.83,40.2862,32.1,1e-06,0.0,0.15,-0.019,0.039992,P1812,0,0,3,2
13552,1167,45.646846,3.678545,23.3418,493.0,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.7106,1,107.77,32.0,30.61,40.2862,32.1,1e-06,0.0,0.15,-1.237,0.039992,P1812,0,0,3,2
13553,1168,45.646727,3.678737,23.3618,493.4,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.5169,1,110.52,28.0,28.0,1.2916,121.1,1e-06,0.0,0.6,1.112,0.039992,P1812,0,0,2,2
13554,1168,45.646727,3.678737,23.3618,493.4,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.5169,1,110.53,32.0,32.0,32.4892,33.7,1e-06,0.0,0.15,1.531,0.039992,P1812,0,0,3,2
13555,1168,45.646727,3.678737,23.3618,493.4,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.5169,1,110.53,32.0,28.36,12.7796,31.7,1e-06,0.0,0.15,-3.493,0.039992,P1812,0,0,3,2
13556,1168,45.646727,3.678737,23.3618,493.4,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.5169,1,110.53,32.0,31.25,40.7533,31.5,1e-06,0.0,0.15,-0.605,0.039992,P1812,0,0,3,2
13557,1169,45.646608,3.67893,23.3818,493.8,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.5367,1,110.2,28.0,27.83,1.2913,121.2,1e-06,0.0,0.6,0.431,0.039992,P1812,0,0,2,2
13558,1169,45.646608,3.67893,23.3818,493.8,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.5367,1,110.2,32.0,32.0,12.7635,31.8,1e-06,0.0,0.15,1.569,0.039992,P1812,0,0,3,2
13559,1169,45.646608,3.67893,23.3818,493.8,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.5367,1,110.2,32.0,31.33,40.7055,31.6,1e-06,0.0,0.15,-0.517,0.039992,P1812,0,0,3,2
13560,1169,45.646608,3.67893,23.3818,493.8,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.5367,1,110.2,32.0,32.0,32.393,33.8,1e-06,0.0,0.15,0.546,0.039992,P1812,0,0,3,2
13561,1170,45.646479,3.679108,23.4018,494.3,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.5566,1,109.88,28.0,28.0,1.291,121.2,1e-06,0.0,0.6,2.4,0.039992,P1812,0,0,2,2
13562,1170,45.646479,3.679108,23.4018,494.3,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.5566,1,109.89,32.0,32.0,32.2964,34.0,1e-06,0.0,0.15,0.43,0.039992,P1812,0,0,3,2
13563,1170,45.646479,3.679108,23.4018,494.3,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.5566,1,109.89,32.0,29.69,40.6575,31.6,1e-06,0.0,0.15,-2.165,0.039992,P1812,0,0,3,2
13564,1170,45.646479,3.679108,23.4018,494.3,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.5566,1,109.89,32.0,32.0,12.7473,31.9,1e-06,0.0,0.15,1.135,0.039992,P1812,0,0,3,2
13565,1170,45.646479,3.679108,23.4018,494.3,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.5566,1,109.89,33.1,30.04,133.8577,17.2,1e-06,0.0,0.18,-2.88,0.039992,P1812,0,0,4,2
13566,1171,45.646339,3.67927,23.4218,494.8,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.5766,1,109.58,28.0,27.21,1.2906,121.2,1e-06,0.0,0.6,-0.187,0.039992,P1812,0,0,2,2
13567,1171,45.646339,3.67927,23.4218,494.8,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.5766,1,109.58,32.0,32.0,12.731,31.9,1e-06,0.0,0.15,1.571,0.039992,P1812,0,0,3,2
13568,1171,45.646339,3.67927,23.4218,494.8,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.5766,1,109.58,32.0,32.0,32.1992,34.1,1e-06,0.0,0.15,2.516,0.039992,P1812,0,0,3,2
13569,1171,45.646339,3.67927,23.4218,494.8,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.5766,1,109.58,32.0,32.0,40.6093,31.7,1e-06,0.0,0.15,0.957,0.039992,P1812,0,0,3,2
13570,1171,45.646339,3.67927,23.4218,494.8,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.5766,1,109.59,33.4,31.58,133.2773,17.3,1e-06,0.0,0.18,-1.636,0.039992,P1812,0,0,4,2
13571,1171,45.646339,3.67927,23.4218,494.8,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.7886,1,106.86,22.0,21.87,0.2325,663.8,1e-06,0.0,0.9,0.77,0.039992,P1812,0,0,1,2
13572,1171,45.646339,3.67927,23.4218,494.8,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.7886,1,106.86,22.0,21.06,0.2325,663.8,1e-06,0.0,0.9,-0.037,0.039992,P1812,0,0,1,2
13573,1171,45.646339,3.67927,23.4218,494.8,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.7886,1,106.86,28.0,27.01,1.2872,121.7,1e-06,0.0,0.6,-0.391,0.039992,P1812,0,0,2,2
13574,1171,45.646339,3.67927,23.4218,494.8,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.7886,1,106.86,28.0,26.58,1.2872,121.7,1e-06,0.0,0.6,-0.817,0.039992,P1812,0,0,2,2
13575,1171,45.646339,3.67927,23.4218,494.8,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.7886,1,106.87,32.0,32.0,40.0981,32.3,1e-06,0.0,0.15,0.523,0.039992,P1812,0,0,3,2
13576,1171,45.646339,3.67927,23.4218,494.8,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.7886,1,106.87,32.0,31.58,40.0981,32.3,1e-06,0.0,0.15,-0.269,0.039992,P1812,0,0,3,2
13577,1172,45.646199,3.679431,23.4418,495.4,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.5966,1,109.28,28.0,28.0,1.2903,121.3,1e-06,0.0,0.6,1.637,0.039992,P1812,0,0,2,2
13578,1172,45.646199,3.679431,23.4418,495.4,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.5966,1,109.28,32.0,32.0,40.5611,31.8,1e-06,0.0,0.15,2.653,0.039992,P1812,0,0,3,2
13579,1172,45.646199,3.679431,23.4418,495.4,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.5966,1,109.28,32.0,31.62,12.7148,32.0,1e-06,0.0,0.15,-0.234,0.039992,P1812,0,0,3,2
13580,1172,45.646199,3.679431,23.4418,495.4,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.5966,1,109.28,32.0,31.15,32.1022,34.3,1e-06,0.0,0.15,-0.703,0.039992,P1812,0,0,3,2
13581,1172,45.646199,3.679431,23.4418,495.4,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.5966,1,109.29,33.7,34.47,132.6983,17.4,1e-06,0.0,0.18,0.947,0.039992,P1812,0,0,4,2
13582,1172,45.646199,3.679431,23.4418,495.4,foret_legere,False,73492,BOUYGUES TELECOM,2G,900,MIRAT,45.650278,3.670833,557.0,0.8077,1,106.66,22.0,20.78,0.2323,664.1,1e-06,0.0,0.9,-0.317,0.039992,P1812,0,0,1,2
13583,1172,45.646199,3.679431,23.4418,495.4,foret_legere,False,694036,SFR,2G,900,MIRAT,45.650278,3.670833,557.0,0.8077,1,106.66,22.0,21.63,0.2323,664.1,1e-06,0.0,0.9,0.534,0.039992,P1812,0,0,1,2
13584,1172,45.646199,3.679431,23.4418,495.4,foret_legere,False,73494,BOUYGUES TELECOM,3G,900,MIRAT,45.650278,3.670833,555.0,0.8077,1,106.66,28.0,27.34,1.2869,121.7,1e-06,0.0,0.6,-0.057,0.039992,P1812,0,0,2,2
13585,1172,45.646199,3.679431,23.4418,495.4,foret_legere,False,694038,SFR,3G,900,MIRAT,45.650278,3.670833,555.0,0.8077,1,106.66,28.0,26.11,1.2869,121.7,1e-06,0.0,0.6,-1.286,0.039992,P1812,0,0,2,2
13586,1172,45.646199,3.679431,23.4418,495.4,foret_legere,False,694037,SFR,4G,800,MIRAT,45.650278,3.670833,552.0,0.8077,1,106.66,32.0,32.0,40.0521,32.4,1e-06,0.0,0.15,1.122,0.039992,P1812,0,0,3,2
13587,1172,45.646199,3.679431,23.4418,495.4,foret_legere,False,73493,BOUYGUES TELECOM,4G,800,MIRAT,45.650278,3.670833,552.0,0.8077,1,106.66,32.0,29.92,40.0521,32.4,1e-06,0.0,0.15,-1.935,0.039992,P1812,0,0,3,2
13588,1173,45.646059,3.679593,23.4618,495.9,foret_legere,False,553129,ORANGE,3G,900,LES FONTANNES,45.650278,3.674444,565.7,0.6166,1,109.0,28.0,28.0,1.29,121.3,1e-06,0.0,0.6,1.402,0.039992,P1812,0,0,2,2
13589,1173,45.646059,3.679593,23.4618,495.9,foret_legere,False,553127,ORANGE,4G,700,LES FONTANNES,45.650278,3.674444,562.7,0.6166,1,109.0,32.0,30.33,12.6985,32.1,1e-06,0.0,0.15,-1.519,0.039992,P1812,0,0,3,2
13590,1173,45.646059,3.679593,23.4618,495.9,foret_legere,False,553126,ORANGE,4G,1800,LES FONTANNES,45.650278,3.674444,562.7,0.6166,1,109.0,32.0,30.71,32.005,34.4,1e-06,0.0,0.15,-1.143,0.039992,P1812,0,0,3,2
13591,1173,45.646059,3.679593,23.4618,495.9,foret_legere,False,553128,ORANGE,4G,800,LES FONTANNES,45.650278,3.674444,562.7,0.6166,1,109.0,32.0,32.0,40.5128,31.8,1e-06,0.0,0.15,1.39,0.039992,P1812,0,0,3,2
13592,1173,45.646059,3.679593,23.4618,495.9,foret_legere,False,553125,ORANGE,5G,2100,LES FONTANNES,45.650278,3.674444,552.7,0.6166,1,109.0,33.99,32.5,132.1178,17.5,1e-06,0.0,0.18,-1.313,0.039992,P1812,0,0,4,2
